ID,Timestamp,Name,Action,Duration,Day,Total Drinks
5853,23567,N,Co,108,8,17
5854,23569,C,Co,91,8,8
5855,23573,],Co,88,8,3
5856,23577,P,Co,113,8,11
5857,23579,L,Co,85,8,12
5858,23587,[,Co,91,8,9
5859,23591,M,Co,123,8,21
5860,23595,Q,Co,83,8,6
5861,23595,Z,Co,113,8,0
5862,23599,K,Co,80,8,0
5863,23601,T,Co,115,8,4
5864,23603,S,Co,73,8,3
5865,23609,H,Co,77,8,10
5866,23611,U,Co,116,8,12
5867,23617,R,Co,112,8,3
5868,23621,E,Co,111,8,0
5869,23627,A,Co,82,8,20
5870,23627,\,Co,115,8,2
5871,23631,B,Co,84,8,0
5872,23631,I,Co,106,8,3
5873,23637,W,Co,82,8,9
5874,23641,F,Co,110,8,25
5875,23643,J,Co,82,8,7
5876,23651,V,Co,112,8,17
5877,23653,X,Co,87,8,12
5878,23661,G,Co,116,8,15
5879,23663,^,Co,88,8,14
5880,23667,D,Co,95,8,9
5881,23667,Y,Co,88,8,0
5882,23679,O,Co,93,8,12
5883,23681,N,Co,93,8,22
5884,23687,],Co,92,8,5
5885,23689,C,Co,100,8,10
5886,23695,L,Co,99,8,14
5887,23699,M,Co,92,8,21
5888,23703,P,Co,106,8,16
5889,23703,K,Co,91,8,0
5890,23707,[,Co,102,8,9
5891,23707,Z,Co,89,8,0
5892,23711,Q,Co,102,8,6
5893,23713,S,Co,90,8,4
5894,23719,T,Co,105,8,6
5895,23725,U,Co,98,8,16
5896,23731,H,Co,103,8,14
5897,23731,R,Co,98,8,4
5898,23735,E,Co,90,8,0
5899,23743,\,Co,97,8,6
5900,23743,A,Co,98,8,22
5901,23747,I,Co,96,8,3
5902,23747,B,Co,94,8,0
5903,23757,W,Co,99,8,12
5904,23763,F,Co,105,8,31
5905,23765,J,Co,100,8,9
5906,23769,V,Co,98,8,18
5907,23771,X,Co,100,8,13
5908,23781,^,Co,102,8,18
5909,23781,G,Co,97,8,18
5910,23785,Y,Co,98,8,0
5911,23789,D,Co,97,8,11
5912,23795,],Co,92,8,6
5913,23797,O,Co,100,8,16
5914,23799,C,Co,87,8,10
5915,23807,N,Co,107,8,25
5916,23815,L,Co,104,8,16
5917,23817,P,Co,91,8,23
5918,23821,Z,Co,91,8,0
5919,23825,M,Co,109,8,24
5920,23825,S,Co,91,8,4
5921,23829,K,Co,112,8,0
5922,23831,T,Co,93,8,7
5923,23835,Q,Co,108,8,7
5924,23843,[,Co,113,8,11
5925,23845,H,Co,96,8,19
5926,23849,U,Co,104,8,17
5927,23849,E,Co,92,8,0
5928,23859,R,Co,106,8,7
5929,23859,A,Co,97,8,25
5930,23863,\,Co,100,8,6
5931,23863,B,Co,91,8,0
5932,23871,W,Co,96,8,14
5933,23873,I,Co,109,8,6
5934,23881,F,Co,101,8,33
5935,23883,J,Co,100,8,13
5936,23889,V,Co,102,8,20
5937,23895,X,Co,102,8,17
5938,23897,G,Co,99,8,20
5939,23901,^,Co,106,8,19
5940,23901,D,Co,94,8,11
5941,23905,Y,Co,104,8,0
5942,23909,],Co,96,8,8
5943,23917,C,Co,100,8,14
5944,23921,O,Co,105,8,20
5945,23925,Z,Co,89,8,0
5946,23929,N,Co,107,8,29
5947,23933,M,Co,92,8,26
5948,23937,L,Co,106,8,18
5949,23939,S,Co,91,8,5
5950,23943,K,Co,89,8,0
5951,23947,P,Co,105,8,26
5952,23949,[,Co,91,8,12
5953,23953,T,Co,103,8,8
5954,23957,H,Co,92,8,21
5955,23957,Q,Co,102,8,7
5956,23963,U,Co,100,8,18
5957,23967,R,Co,93,8,10
5958,23967,E,Co,100,8,0
5959,23977,\,Co,92,8,9
5960,23979,A,Co,100,8,29
5961,23983,B,Co,96,8,0
5962,23985,I,Co,94,8,8
5963,23987,W,Co,92,8,14
5964,23997,F,Co,99,8,37
5965,23997,V,Co,86,8,23
5966,24003,J,Co,99,8,14
5967,24009,G,Co,92,8,24
5968,24011,X,Co,98,8,19
5969,24017,D,Co,92,8,13
5970,24017,^,Co,92,8,20
5971,24021,Y,Co,93,8,0
5972,24023,],Co,93,8,9
5973,24029,C,Co,94,8,16
5974,24033,O,Co,86,8,23
5975,24037,S,Co,82,8,5
5976,24039,N,Co,96,8,32
5977,24041,K,Co,79,8,0
5978,24043,Z,Co,98,8,0
5979,24049,M,Co,97,8,27
5980,24051,[,Co,84,8,15
5981,24059,L,Co,102,8,21
5982,24061,Q,Co,90,8,10
5983,24065,T,Co,91,8,8
5984,24075,H,Co,94,8,24
5985,24079,P,Co,112,8,34
5986,24079,E,Co,90,8,0
5987,24085,\,Co,92,8,10
5988,24089,B,Co,91,8,0
5989,24091,U,Co,113,8,22
5990,24093,I,Co,84,8,8
5991,24097,R,Co,112,8,11
5992,24103,G,Co,70,8,27
5993,24105,A,Co,112,8,31
5994,24113,X,Co,79,8,22
5995,24113,W,Co,105,8,16
5996,24123,V,Co,107,8,26
5997,24127,^,Co,89,8,25
5998,24131,],Co,91,8,9
5999,24137,F,Co,120,8,42
6000,24139,O,Co,86,8,25
6001,24143,J,Co,122,8,15
6002,24145,S,Co,87,8,6
6003,24149,Z,Co,85,8,0
6004,24151,D,Co,116,8,15
6005,24155,[,Co,85,8,16
6006,24155,Y,Co,116,8,0
6007,24159,Q,Co,83,8,10
6008,24161,C,Co,111,8,17
6009,24163,L,Co,85,8,21
6010,24167,N,Co,112,8,33
6011,24167,T,Co,78,8,8
6012,24171,K,Co,108,8,0
6013,24171,E,Co,77,8,0
6014,24179,M,Co,109,8,29
6015,24179,\,Co,76,8,12
6016,24183,I,Co,70,8,8
6017,24189,R,Co,73,8,12
6018,24191,H,Co,99,8,28
6019,24199,G,Co,72,8,30
6020,24199,P,Co,101,8,36
6021,24209,W,Co,75,8,19
6022,24215,^,Co,70,8,26
6023,24217,U,Co,107,8,29
6024,24221,B,Co,106,8,0
6025,24225,A,Co,101,8,31
6026,24227,],Co,72,8,13
6027,24235,O,Co,76,8,27
6028,24237,X,Co,101,8,26
6029,24241,S,Co,81,8,7
6030,24245,V,Co,102,8,28
6031,24245,Z,Co,81,8,0
6032,24255,F,Co,97,8,45
6033,24259,D,Co,90,8,20
6034,24263,J,Co,101,8,17
6035,24265,[,Co,86,8,17
6036,24267,Y,Co,99,8,0
6037,24275,L,Co,92,8,24
6038,24275,C,Co,99,8,19
6039,24281,T,Co,95,8,9
6040,24281,Q,Co,99,8,11
6041,24285,E,Co,94,8,0
6042,24293,N,Co,107,8,37
6043,24293,M,Co,96,8,31
6044,24297,K,Co,105,8,0
6045,24299,R,Co,97,8,13
6046,24303,\,Co,104,8,13
6047,24307,I,Co,100,8,8
6048,24311,H,Co,103,8,32
6049,24317,G,Co,96,8,33
6050,24317,P,Co,98,8,37
6051,24323,W,Co,92,8,20
6052,24325,U,Co,94,8,31
6053,24329,^,Co,90,8,27
6054,24329,B,Co,89,8,0
6055,24337,],Co,92,8,15
6056,24337,A,Co,87,8,33
6057,24345,O,Co,86,8,29
6058,24351,X,Co,98,8,31
6059,24359,V,Co,96,8,33
6060,24359,S,Co,100,8,9
6061,24363,Z,Co,98,8,0
6062,24367,F,Co,95,8,47
6063,24371,J,Co,94,8,19
6064,24371,D,Co,94,8,20
6065,24375,[,Co,89,8,17
6066,24375,Y,Co,92,8,0
6067,24381,C,Co,85,8,20
6068,24383,L,Co,86,8,26
6069,24389,Q,Co,89,8,13
6070,24389,T,Co,89,8,10
6071,24393,E,Co,89,8,0
6072,24397,M,Co,83,8,33
6073,24397,K,Co,82,8,0
6074,24405,N,Co,87,8,39
6075,24405,R,Co,85,8,15
6076,24411,I,Co,87,8,9
6077,24411,\,Co,87,8,14
6078,24419,H,Co,87,8,34
6079,24425,G,Co,92,8,38
6080,24437,W,Co,96,8,24
6081,24439,P,Co,101,8,45
6082,24443,B,Co,101,8,0
6083,24449,U,Co,104,8,35
6084,24451,],Co,93,8,17
6085,24457,^,Co,109,8,29
6086,24463,X,Co,93,8,32
6087,24467,A,Co,106,8,39
6088,24471,V,Co,92,8,35
6089,24477,J,Co,89,8,20
6090,24479,O,Co,113,8,33
6091,24481,Z,Co,92,8,0
6092,24485,Y,Co,95,8,0
6093,24493,C,Co,97,8,22
6094,24497,F,Co,118,8,54
6095,24499,L,Co,94,8,27
6096,24505,S,Co,124,8,11
6097,24507,M,Co,96,8,35
6098,24513,D,Co,123,8,22
6099,24513,Q,Co,100,8,14
6100,24517,[,Co,120,8,17
6101,24517,R,Co,95,8,15
6102,24521,K,Co,111,8,0
6103,24527,\,Co,95,8,17
6104,24529,T,Co,117,8,12
6105,24533,E,Co,116,8,0
6106,24535,H,Co,97,8,36
6107,24541,W,Co,82,8,25
6108,24545,B,Co,80,8,0
6109,24549,N,Co,128,8,45
6110,24553,U,Co,88,8,37
6111,24555,I,Co,120,8,10
6112,24563,G,Co,119,8,40
6113,24567,^,Co,91,8,34
6114,24571,P,Co,119,8,47
6115,24579,A,Co,93,8,43
6116,24579,],Co,110,8,19
6117,24593,V,Co,104,8,40
6118,24593,X,Co,112,8,37
6119,24597,Y,Co,93,8,0
6120,24605,J,Co,113,8,24
6121,24615,F,Co,105,8,61
6122,24617,O,Co,117,8,37
6123,24621,Z,Co,117,8,0
6124,24623,L,Co,102,8,29
6125,24627,C,Co,115,8,23
6126,24629,S,Co,106,8,12
6127,24637,[,Co,104,8,19
6128,24639,M,Co,114,8,39
6129,24643,Q,Co,115,8,14
6130,24647,D,Co,113,8,25
6131,24655,R,Co,116,8,19
6132,24655,\,Co,108,8,19
6133,24659,K,Co,116,8,0
6134,24663,T,Co,111,8,14
6135,24663,E,Co,118,8,0
6136,24671,W,Co,114,8,27
6137,24675,B,Co,112,8,0
6138,24677,H,Co,121,8,41
6139,24683,N,Co,111,8,46
6140,24685,U,Co,113,8,40
6141,24687,I,Co,113,8,10
6142,24693,^,Co,110,8,35
6143,24699,G,Co,119,8,45
6144,24705,],Co,107,8,23
6145,24709,Y,Co,94,8,0
6146,24713,P,Co,118,8,52
6147,24717,X,Co,99,8,39
6148,24727,A,Co,129,8,48
6149,24729,O,Co,95,8,41
6150,24733,Z,Co,91,8,0
6151,24737,S,Co,91,8,12
6152,24739,V,Co,124,8,44
6153,24745,J,Co,120,8,25
6154,24757,M,Co,99,8,47
6155,24761,F,Co,125,8,67
6156,24763,Q,Co,100,8,15
6157,24767,L,Co,124,8,30
6158,24771,\,Co,100,8,21
6159,24771,C,Co,124,8,23
6160,24779,R,Co,100,8,21
6161,24781,[,Co,123,8,22
6162,24783,E,Co,99,8,0
6163,24791,D,Co,128,8,28
6164,24791,W,Co,100,8,29
6165,24795,K,Co,117,8,0
6166,24801,T,Co,116,8,15
6167,24803,N,Co,106,8,50
6168,24805,B,Co,114,8,0
6169,24807,I,Co,104,8,10
6170,24817,H,Co,118,8,45
6171,24819,U,Co,114,8,44
6172,24829,G,Co,118,8,49
6173,24831,^,Co,122,8,39
6174,24833,Y,Co,103,8,0
6175,24841,],Co,111,8,26
6176,24845,A,Co,100,8,52
6177,24849,Z,Co,98,8,0
6178,24853,X,Co,120,8,43
6179,24855,O,Co,101,8,42
6180,24863,P,Co,129,8,55
6181,24863,F,Co,89,8,69
6182,24867,S,Co,114,8,12
6183,24875,M,Co,97,8,51
6184,24879,V,Co,119,8,48
6185,24883,\,Co,92,8,23
6186,24889,J,Co,126,8,28
6187,24893,R,Co,98,8,24
6188,24895,Q,Co,116,8,16
6189,24897,E,Co,97,8,0
6190,24905,L,Co,117,8,33
6191,24911,[,Co,110,8,27
6192,24915,C,Co,121,8,26
6193,24915,T,Co,97,8,15
6194,24921,D,Co,108,8,29
6195,24921,I,Co,101,8,11
6196,24925,B,Co,99,8,0
6197,24929,W,Co,115,8,31
6198,24933,K,Co,114,8,0
6199,24935,U,Co,100,8,47
6200,24941,N,Co,120,8,52
6201,24941,^,Co,92,8,40
6202,24945,Y,Co,92,8,0
6203,24949,H,Co,109,8,47
6204,24955,],Co,94,8,29
6205,24959,G,Co,115,8,52
6206,24971,O,Co,96,8,48
6207,24971,A,Co,109,8,56
6208,24975,X,Co,100,8,43
6209,24975,Z,Co,107,8,0
6210,24981,M,Co,93,8,52
6211,24989,F,Co,108,8,74
6212,25003,V,Co,105,8,57
6213,25005,P,Co,124,8,61
6214,25013,\,Co,111,8,26
6215,25013,S,Co,122,8,14
6216,25017,Q,Co,109,8,16
6217,25023,J,Co,110,8,31
6218,25023,R,Co,109,8,25
6219,25027,E,Co,110,8,0
6220,25033,L,Co,108,8,36
6221,25033,[,Co,103,8,28
6222,25037,C,Co,104,8,26
6223,25037,T,Co,101,8,15
6224,25041,D,Co,104,8,29
6225,25045,I,Co,105,8,13
6226,25049,K,Co,101,8,0
6227,25051,W,Co,103,8,34
6228,25055,B,Co,105,8,0
6229,25059,Y,Co,102,8,0
6230,25061,U,Co,113,8,51
6231,25067,N,Co,108,8,54
6232,25077,^,Co,121,8,46
6233,25083,],Co,111,8,30
6234,25085,H,Co,110,8,54
6235,25093,G,Co,115,8,55
6236,25101,A,Co,109,8,62
6237,25103,X,Co,108,8,46
6238,25107,O,Co,111,8,49
6239,25107,Z,Co,111,8,0
6240,25115,M,Co,113,8,54
6241,25127,F,Co,119,8,82
6242,25127,V,Co,109,8,61
6243,25131,S,Co,100,8,14
6244,25137,\,Co,103,8,27
6245,25145,Q,Co,106,8,18
6246,25147,P,Co,126,8,69
6247,25153,L,Co,100,8,38
6248,25153,J,Co,116,8,32
6249,25159,[,Co,105,8,29
6250,25165,R,Co,126,8,29
6251,25165,C,Co,103,8,27
6252,25169,E,Co,125,8,0
6253,25169,K,Co,104,8,0
6254,25173,T,Co,116,8,15
6255,25173,Y,Co,96,8,0
6256,25179,U,Co,102,8,52
6257,25183,I,Co,123,8,16
6258,25189,^,Co,90,8,49
6259,25195,D,Co,130,8,33
6260,25195,],Co,87,8,31
6261,25203,W,Co,131,8,36
6262,25207,G,Co,97,8,59
6263,25207,B,Co,131,8,0
6264,25215,N,Co,133,8,56
6265,25219,A,Co,97,8,66
6266,25219,H,Co,118,8,54
6267,25233,O,Co,113,8,54
6268,25239,M,Co,100,8,62
6269,25251,X,Co,130,8,53
6270,25253,F,Co,113,8,87
6271,25255,Z,Co,130,8,0
6272,25259,S,Co,110,8,14
6273,25261,V,Co,114,8,63
6274,25265,Q,Co,98,8,19
6275,25269,\,Co,109,8,29
6276,25277,L,Co,104,8,42
6277,25281,P,Co,116,8,73
6278,25283,R,Co,99,8,30
6279,25287,K,Co,99,8,0
6280,25291,J,Co,119,8,35
6281,25295,U,Co,101,8,54
6282,25297,[,Co,116,8,30
6283,25301,I,Co,97,8,17
6284,25301,E,Co,113,8,0
6285,25307,^,Co,99,8,50
6286,25309,C,Co,119,8,29
6287,25317,T,Co,127,8,17
6288,25319,],Co,103,8,35
6289,25321,Y,Co,124,8,0
6290,25325,W,Co,103,8,37
6291,25331,D,Co,112,8,36
6292,25333,G,Co,103,8,61
6293,25335,B,Co,106,8,0
6294,25343,N,Co,106,8,59
6295,25343,H,Co,112,8,56
6296,25347,A,Co,104,8,66
6297,25351,Z,Co,83,8,0
6298,25353,O,Co,106,8,57
6299,25357,S,Co,83,8,15
6300,25365,M,Co,107,8,66
6301,25367,X,Co,92,8,56
6302,25375,R,Co,78,8,32
6303,25383,F,Co,115,8,94
6304,25395,P,Co,93,8,81
6305,25399,V,Co,125,8,69
6306,25399,K,Co,94,8,0
6307,25403,Q,Co,122,8,19
6308,25407,[,Co,92,8,32
6309,25411,L,Co,121,8,44
6310,25411,E,Co,90,8,0
6311,25417,\,Co,122,8,30
6312,25421,C,Co,97,8,32
6313,25425,J,Co,121,8,37
6314,25425,T,Co,87,8,17
6315,25431,U,Co,117,8,55
6316,25439,W,Co,98,8,42
6317,25439,^,Co,119,8,52
6318,25445,I,Co,119,8,18
6319,25449,D,Co,101,8,39
6320,25455,],Co,117,8,38
6321,25459,G,Co,106,8,64
6322,25459,Y,Co,116,8,0
6323,25463,B,Co,110,8,0
6324,25469,N,Co,114,8,62
6325,25469,A,Co,102,8,67
6326,25475,S,Co,95,8,16
6327,25477,H,Co,120,8,58
6328,25481,X,Co,93,8,57
6329,25481,Z,Co,110,8,0
6330,25491,R,Co,98,8,35
6331,25493,O,Co,118,8,61
6332,25501,M,Co,112,8,68
6333,25507,V,Co,93,8,75
6334,25513,Q,Co,92,8,20
6335,25519,F,Co,112,8,101
6336,25521,L,Co,94,8,46
6337,25525,E,Co,89,8,0
6338,25529,P,Co,115,8,84
6339,25533,\,Co,93,8,32
6340,25533,K,Co,119,8,0
6341,25537,J,Co,90,8,37
6342,25541,[,Co,118,8,34
6343,25541,W,Co,88,8,42
6344,25547,^,Co,90,8,53
6345,25549,C,Co,111,8,34
6346,25555,T,Co,111,8,18
6347,25557,D,Co,92,8,42
6348,25563,U,Co,113,8,57
6349,25565,],Co,93,8,40
6350,25569,I,Co,106,8,19
6351,25569,Y,Co,94,8,0
6352,25581,G,Co,103,8,68
6353,25581,A,Co,94,8,71
6354,25585,B,Co,105,8,0
6355,25585,S,Co,90,8,16
6356,25589,Z,Co,87,8,0
6357,25599,N,Co,111,8,67
6358,25599,R,Co,92,8,38
6359,25605,X,Co,110,8,58
6360,25607,M,Co,86,8,70
6361,25617,H,Co,116,8,62
6362,25625,V,Co,104,8,82
6363,25631,Q,Co,98,8,21
6364,25633,O,Co,121,8,67
6365,25641,L,Co,103,8,48
6366,25645,F,Co,105,8,106
6367,25645,E,Co,104,8,0
6368,25651,\,Co,101,8,33
6369,25655,P,Co,108,8,87
6370,25659,K,Co,105,8,0
6371,25661,J,Co,104,8,40
6372,25667,W,Co,109,8,44
6373,25671,C,Co,106,8,34
6374,25673,[,Co,114,8,38
6375,25677,T,Co,100,8,19
6376,25681,^,Co,115,8,55
6377,25683,D,Co,103,8,43
6378,25687,I,Co,98,8,19
6379,25691,U,Co,114,8,60
6380,25691,Y,Co,100,8,0
6381,25695,],Co,107,8,40
6382,25705,A,Co,104,8,76
6383,25705,G,Co,108,8,71
6384,25709,Z,Co,95,8,0
6385,25709,B,Co,107,8,0
6386,25715,S,Co,110,8,17
6387,25719,R,Co,100,8,38
6388,25725,M,Co,105,8,76
6389,25725,N,Co,104,8,68
6390,25733,X,Co,111,8,60
6391,25739,V,Co,95,8,87
6392,25745,H,Co,107,8,66
6393,25749,O,Co,104,8,70
6394,25749,Q,Co,102,8,21
6395,25753,L,Co,90,8,48
6396,25761,\,Co,92,8,35
6397,25763,F,Co,105,8,111
6398,25767,E,Co,97,8,0
6399,25769,P,Co,94,8,89
6400,25773,K,Co,90,8,0
6401,25775,J,Co,92,8,42
6402,25779,W,Co,92,8,45
6403,25787,[,Co,95,8,42
6404,25787,C,Co,97,8,36
6405,25791,T,Co,94,8,19
6406,25797,D,Co,100,8,46
6407,25801,Y,Co,96,8,0
6408,25803,^,Co,98,8,59
6409,25807,],Co,96,8,41
6410,25809,I,Co,100,8,20
6411,25811,B,Co,83,8,0
6412,25815,Z,Co,80,8,0
6413,25819,U,Co,108,8,63
6414,25827,M,Co,81,8,80
6415,25827,G,Co,105,8,73
6416,25835,A,Co,113,8,78
6417,25839,S,Co,110,8,17
6418,25841,N,Co,91,8,73
6419,25847,R,Co,107,8,40
6420,25855,X,Co,106,8,62
6421,25857,H,Co,95,8,72
6422,25859,Q,Co,89,8,21
6423,25865,O,Co,93,8,71
6424,25867,V,Co,104,8,90
6425,25869,E,Co,79,8,0
6426,25877,L,Co,107,8,51
6427,25883,P,Co,92,8,94
6428,25885,\,Co,108,8,37
6429,25891,W,Co,91,8,47
6430,25895,C,Co,85,8,36
6431,25897,F,Co,115,8,115
6432,25899,Y,Co,79,8,0
6433,25901,K,Co,111,8,0
6434,25903,B,Co,77,8,0
6435,25909,I,Co,78,8,21
6436,25911,J,Co,114,8,45
6437,25913,Z,Co,75,8,0
6438,25919,[,Co,118,8,44
6439,25925,T,Co,112,9,0
6440,25927,G,Co,83,9,0
6441,25937,D,Co,121,9,0
6442,25939,M,Co,91,9,0
6443,25945,^,Co,128,9,0
6444,25947,A,Co,90,9,0
6445,25951,],Co,121,9,0
6446,25957,N,Co,93,9,0
6447,25963,U,Co,129,9,0
6448,25967,R,Co,101,9,0
6449,25967,S,Co,114,9,0
6450,25971,X,Co,98,9,0
6451,25975,Q,Co,97,9,0
6452,25981,H,Co,106,9,0
6453,25983,O,Co,105,9,0
6454,25985,E,Co,102,9,0
6455,25991,L,Co,93,9,0
6456,25995,Y,Co,81,9,0
6457,25999,V,Co,115,9,0
6458,26005,F,Co,87,9,0
6459,26009,P,Co,114,9,0
6460,26013,C,Co,94,9,0
6461,26017,\,Co,118,9,0
6462,26017,J,Co,89,9,0
6463,26021,Z,Co,88,9,0
6464,26023,W,Co,114,9,0
6465,26027,T,Co,87,9,1
6466,26027,K,Co,113,9,0
6467,26031,B,Co,112,9,0
6468,26037,I,Co,109,9,1
6469,26039,G,Co,88,9,4
6470,26045,[,Co,105,9,2
6471,26047,^,Co,84,9,2
6472,26053,D,Co,102,9,2
6473,26057,A,Co,93,9,3
6474,26065,],Co,93,9,2
6475,26071,M,Co,111,9,7
6476,26071,N,Co,92,9,1
6477,26077,R,Co,98,9,1
6478,26081,U,Co,92,9,3
6479,26085,S,Co,99,9,2
6480,26085,Q,Co,92,9,0
6481,26089,X,Co,100,9,0
6482,26089,E,Co,88,9,0
6483,26097,O,Co,96,9,2
6484,26097,H,Co,94,9,2
6485,26105,L,Co,94,9,2
6486,26111,V,Co,97,9,5
6487,26115,Y,Co,99,9,0
6488,26119,F,Co,96,9,5
6489,26123,P,Co,95,9,2
6490,26125,C,Co,96,9,1
6491,26129,Z,Co,92,9,0
6492,26133,\,Co,94,9,3
6493,26135,J,Co,97,9,1
6494,26139,W,Co,97,9,1
6495,26139,K,Co,94,9,0
6496,26143,B,Co,95,9,0
6497,26147,I,Co,94,9,1
6498,26149,T,Co,102,9,4
6499,26153,^,Co,82,9,3
6500,26159,N,Co,72,9,2
6501,26167,G,Co,105,9,11
6502,26167,M,Co,78,9,9
6503,26175,Q,Co,76,9,2
6504,26179,[,Co,112,9,6
6505,26181,U,Co,78,9,4
6506,26185,E,Co,80,9,0
6507,26187,D,Co,118,9,4
6508,26199,O,Co,79,9,7
6509,26199,A,Co,117,9,7
6510,26205,],Co,116,9,3
6511,26209,V,Co,79,9,8
6512,26213,R,Co,118,9,3
6513,26215,P,Co,74,9,3
6514,26219,S,Co,117,9,3
6515,26223,C,Co,79,9,3
6516,26229,X,Co,119,9,3
6517,26239,F,Co,94,9,11
6518,26243,H,Co,128,9,7
6519,26247,\,Co,99,9,5
6520,26251,L,Co,127,9,4
6521,26253,J,Co,99,9,2
6522,26255,Y,Co,116,9,0
6523,26259,W,Co,103,9,2
6524,26259,Z,Co,114,9,0
6525,26263,B,Co,100,9,0
6526,26263,K,Co,108,9,0
6527,26267,T,Co,98,9,4
6528,26267,I,Co,102,9,1
6529,26271,G,Co,90,9,11
6530,26273,^,Co,100,9,4
6531,26279,N,Co,96,9,4
6532,26283,Q,Co,89,9,2
6533,26287,M,Co,103,9,14
6534,26293,U,Co,99,9,5
6535,26297,[,Co,98,9,11
6536,26299,D,Co,94,9,5
6537,26303,E,Co,96,9,0
6538,26307,O,Co,94,9,10
6539,26309,],Co,89,9,4
6540,26315,S,Co,84,9,4
6541,26319,R,Co,85,9,3
6542,26323,A,Co,98,9,13
6543,26323,X,Co,79,9,3
6544,26329,V,Co,101,9,9
6545,26333,H,Co,68,9,10
6546,26335,P,Co,100,9,4
6547,26341,\,Co,75,9,7
6548,26341,C,Co,96,9,4
6549,26345,Z,Co,72,9,0
6550,26353,W,Co,78,9,4
6551,26357,K,Co,74,9,0
6552,26359,F,Co,104,9,18
6553,26369,G,Co,79,9,15
6554,26369,J,Co,99,9,5
6555,26375,^,Co,85,9,5
6556,26379,Q,Co,81,9,2
6557,26383,L,Co,109,9,9
6558,26387,Y,Co,110,9,0
6559,26391,M,Co,87,9,18
6560,26391,B,Co,112,9,0
6561,26397,I,Co,111,9,2
6562,26403,U,Co,93,9,9
6563,26405,T,Co,115,9,6
6564,26411,D,Co,97,9,7
6565,26415,N,Co,118,9,7
6566,26415,E,Co,95,9,0
6567,26423,[,Co,111,9,13
6568,26427,O,Co,105,9,14
6569,26431,],Co,97,9,6
6570,26435,S,Co,98,9,6
6571,26441,R,Co,105,9,6
6572,26441,X,Co,97,9,4
6573,26447,A,Co,105,9,14
6574,26455,H,Co,98,9,12
6575,26459,V,Co,108,9,16
6576,26459,C,Co,97,9,4
6577,26465,W,Co,94,9,5
6578,26475,P,Co,120,9,10
6579,26477,J,Co,89,9,9
6580,26481,\,Co,124,9,8
6581,26485,Z,Co,119,9,0
6582,26487,G,Co,97,9,18
6583,26491,Q,Co,95,9,2
6584,26497,L,Co,100,9,10
6585,26499,F,Co,125,9,23
6586,26501,Y,Co,92,9,0
6587,26503,K,Co,127,9,0
6588,26511,U,Co,88,9,12
6589,26513,^,Co,117,9,8
6590,26519,T,Co,94,9,8
6591,26521,M,Co,117,9,20
6592,26525,B,Co,116,9,0
6593,26529,N,Co,95,9,10
6594,26531,I,Co,111,9,3
6595,26541,O,Co,101,9,18
6596,26541,D,Co,107,9,10
6597,26545,E,Co,109,9,0
6598,26553,S,Co,106,9,10
6599,26557,[,Co,118,9,17
6600,26561,],Co,107,9,6
6601,26567,X,Co,110,9,9
6602,26569,C,Co,95,9,6
6603,26573,R,Co,113,9,7
6604,26573,H,Co,98,9,12
6605,26583,A,Co,112,9,17
6606,26583,W,Co,95,9,8
6607,26587,Z,Co,86,9,0
6608,26593,Q,Co,88,9,3
6609,26595,V,Co,120,9,20
6610,26603,F,Co,89,9,26
6611,26607,J,Co,118,9,13
6612,26613,P,Co,118,9,11
6613,26615,L,Co,97,9,14
6614,26619,\,Co,121,9,9
6615,26629,U,Co,96,9,17
6616,26629,G,Co,123,9,21
6617,26633,K,Co,116,9,0
6618,26637,^,Co,104,9,10
6619,26637,Y,Co,117,9,0
6620,26645,M,Co,108,9,22
6621,26645,T,Co,112,9,10
6622,26649,B,Co,104,9,0
6623,26655,I,Co,106,9,4
6624,26659,N,Co,117,9,15
6625,26661,D,Co,97,9,11
6626,26665,E,Co,99,9,0
6627,26671,[,Co,89,9,18
6628,26673,O,Co,112,9,23
6629,26679,S,Co,103,9,11
6630,26681,X,Co,97,9,12
6631,26683,],Co,101,9,6
6632,26691,C,Co,100,9,8
6633,26693,R,Co,103,9,11
6634,26695,A,Co,98,9,17
6635,26699,Q,Co,90,9,3
6636,26703,H,Co,111,9,15
6637,26705,V,Co,95,9,21
6638,26715,W,Co,112,9,12
6639,26715,F,Co,94,9,29
6640,26719,Z,Co,115,9,0
6641,26721,L,Co,87,9,15
6642,26729,J,Co,104,9,16
6643,26737,P,Co,103,9,17
6644,26741,\,Co,106,9,13
6645,26745,G,Co,99,9,23
6646,26747,U,Co,98,9,18
6647,26751,K,Co,99,9,0
6648,26755,^,Co,96,9,13
6649,26755,Y,Co,99,9,0
6650,26759,B,Co,98,9,0
6651,26767,M,Co,106,9,26
6652,26767,N,Co,86,9,17
6653,26773,T,Co,109,9,11
6654,26777,D,Co,94,9,14
6655,26781,I,Co,105,9,6
6656,26785,[,Co,97,9,20
6657,26785,E,Co,103,9,0
6658,26793,X,Co,97,9,14
6659,26793,O,Co,100,9,25
6660,26799,],Co,100,9,7
6661,26799,R,Co,88,9,12
6662,26803,S,Co,103,9,11
6663,26803,Q,Co,91,9,3
6664,26807,A,Co,87,9,17
6665,26813,C,Co,101,9,11
6666,26817,F,Co,84,9,32
6667,26821,H,Co,101,9,17
6668,26821,Z,Co,86,9,0
6669,26827,L,Co,85,9,16
6670,26831,V,Co,103,9,24
